word,pre_ai_mean,post_ai_mean,diff,abs_diff
2020 election,0.0016519071338606463,0.0,-0.0016519071338606463,0.0016519071338606463
2021,0.004226015541751006,0.002837726946057178,-0.0013882885956938277,0.0013882885956938277
2022,0.0015130893551365812,0.008321062894098799,0.006807973538962218,0.006807973538962218
2023,0.0008060004602465796,0.004122397782486704,0.003316397322240124,0.003316397322240124
2024,0.0024208615190431907,0.009483607423213192,0.0070627459041700015,0.0070627459041700015
2025,0.0006595412390600914,0.00407795509214207,0.0034184138530819787,0.0034184138530819787
2030,0.003412186561703095,0.000684719955313082,-0.002727466606390013,0.002727466606390013
21,0.001726483410478063,0.0025320957058361173,0.0008056122953580542,0.0008056122953580542
21st,0.0030366991588580703,0.0008716290447213669,-0.0021650701141367034,0.0021650701141367034
21st century,0.0030366991588580703,0.0008716290447213669,-0.0021650701141367034,0.0021650701141367034
22,0.0018641021892205972,0.006762382700540679,0.004898280511320082,0.004898280511320082
23,0.0032082695345084004,0.0037592763916839233,0.000551006857175523,0.000551006857175523
24,0.0019841585458469594,0.004987642193627726,0.003003483647780767,0.003003483647780767
